prod_id,title,main_cat,sub_cat,category_id,desc,is_active,artist_name,year_taken,format_id,show_bw_conversion,rotating_keyword
2655,Michael Jordan Holds Up Six Fingers,Chicago Bulls,Bulls Championship,19,"This Bulls Championship photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photograph features Michael Jordan at the Chicago Bulls Championship parade held in Grant Park.  He is holding up six fingers to represent the number of Championships he helped bring to the Bulls organization.  This photo was taken at the 1998 celebration in Grant Park. In order to take the perfect shot, a 6-foot ladder was used to sit above the crowd.",FALSE,bob horsch,2004,1,TRUE,print
2672,Wrigley Field Stadium - Inside View,Chicago Cubs,Wrigley Field,63,This Wrigley Field photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photograph features a look inside Wrigley Field during a game between the Chicago Cubs and New York Mets.,TRUE,bob horsch,2004,1,TRUE,picture
2688,Mike Singletary & the Fridge,Chicago Bears,Chicago Bears Players,23,This Chicago Bears Players photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photo captures a moment when Mike Singletary and the 'Fridge' exchanged some words on the sidelines during a Chicago Bears game at Soldier Field.,TRUE,bob horsch,2004,1,TRUE,photograph
2719,Aerial of Lakefront Golf Course,Chicago Cityscape,Chicago Aerial Views,22,This Chicago Aerial Views photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This is a great photo for the avid golfer living in Chicago.  The photo features the Waveland Avenue golf course located right on the Lakefront and just north of Belmont Harbor,TRUE,bob horsch,2004,1,TRUE,photo
2755,Marina City and the River,Chicago Cityscape,Chicago Aerial Views,22,This Chicago Aerial Views photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photographs features the Marina City Towers located adjacent to the Chicago River.  Marina City is a mixed-use residential/commercial building complex occupying an entire city block,TRUE,bob horsch,2004,1,TRUE,print
2756,Marina City Towers & Chicago River,Chicago Cityscape,Chicago Cityscape,26,"This Chicago Cityscape photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  Marina City is a mixed-use residential/commercial building complex occupying an entire city block on State Street in Chicago, Illinois. It lies on the north bank of the Chicago River in downtown Chicago, directly across from the Loop district.   The complex consists of two high rise corncob-shaped 65-story towers.",TRUE,bob horsch,2004,1,TRUE,picture
2761,Comiskey Park - Home of the White Sox,Chicago White Sox,Comiskey Park,34,This Comiskey Park photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  The new Comiskey Park opened in 1991 and is now called U.S. Cellular.,TRUE,bob horsch,2004,1,TRUE,photograph
2764,Tiger Woods Chipping,Other Sports Stadiums,Chicago Marathon,29,This Chicago Marathon photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,FALSE,bob horsch,2004,1,TRUE,photo
2765,Tiger Woods,Other Sports Stadiums,Chicago Marathon,29,"This Chicago Marathon photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This is a photograph of the amazing professional golf player, Tiger Woods.  He is currently the most successful golfers of all time.   Woods has won 13 professional major golf championships, the second-most of any male player, and 61 PGA Tour events, the fifth-most of all time.",FALSE,bob horsch,2004,1,TRUE,print
2778,Blackhawks Legends,Chicago Blackhawks,Chicago Blackhawks Players,24,"This Chicago Blackhawks Players photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photograph features the all of the Chicago Blackhawks legends together at center ice.  On this night four additional players had their numbers retired.    They were Glenn Hall (No. 1), Bobby Hull (No. 9), Stan Mikita (No. 21) and Tony Esposito (No. 35).",FALSE,bob horsch,2004,1,TRUE,picture
2782,Notre Dame Stadium - Fighting Irish Football,College Football,Notre Dame Football,44,"This Notre Dame Football photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This aerial photo features the college campus of the University of Notre Dame AFTER it was remodeled   The stadium is located on the campus of the University of Notre Dame in  Notre Dame, Indiana, just north of the city of South Bend.   Opened in  1930, the stadium seating capacity was nearly 60,000 for decades. More  than 21,000 seats were added for the 1997 season, which increased the capacity to over 80,000.  Check out our photograph of Notre Dame Stadium before the renovation.",TRUE,bob horsch,2004,1,TRUE,photograph
2783,Touchdown Jesus - Aerial of Notre Dame Stadium,College Football,Notre Dame Football,44,"This Notre Dame Football print is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  LETS GO IRISH!  Only a few more days until the championship game.  Inside Notre Dame Stadium, there really isn't a bad seat in the house.  You can feel the energy of the fans from all angles.  But how many Fighting Irish fans have ever witnessed the excitement of a game from above the gridiron?  This unique birds eye of Notre Dame Stadium, the  legendary Touchdown Jesus as well as the surrounding campus gives you a new perspective on a home football game at Notre Dame.  When this photograph was taken, the clouds were shading most of the campus in the background however there was a large enough opening for the sun to cut through and cast a beautiful ray of sunshine onto the Touchdown Jesus mural.  The stadium is known for its view of 'Touchdown Jesus', a nickname given to the large mural by Millard Sheets of the resurrected Jesus entitled 'The Word of Life', located on Hesburgh Library, which looms over the stadium mirroring the raised arms of a referee signifying a touchdown. The stadium expansion had the side effect of partially obscuring the view of Touchdown Jesus from the field.",TRUE,bob horsch,2004,1,TRUE,photo
2787,Purdue Football Stadium - Boilermaker Football,College Football,Big Ten College Stadiums,7,This Big Ten College Stadiums photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photo features an inside view of Ross-Ade Stadium after the Boilermakers defeated IU in the final game of the 2000 season.  This victory made Purdue the Big Ten champs and clinched a spot in the Rose Bowl.  Once the game ended the entire crowd stormed the field to celebrate with the players.  College Stadium Main Page,TRUE,bob horsch,2004,1,TRUE,print
2794,Lincoln Park Lagoon,Chicago Cityscape,Chicago Cityscape,26,This Chicago Cityscape photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This color photo captures the Lincoln Park lagoon on a cool Autumn day.   This photograph was taken on Fullerton Street which crosses right above the lagoon.,TRUE,bob horsch,2004,1,TRUE,picture
2801,Water Tower During Winter Season,Chicago Landmarks,Chicago Water Tower,33,This Chicago Water Tower photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  ,TRUE,bob horsch,2004,1,TRUE,photograph
2802,Chicago Water Tower & Holiday Lights,Chicago Landmarks,Chicago Water Tower,33,"This Chicago Water Tower photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This is a great color photograph of the historic landmark building, the Water Tower, lit up during the holiday season.   The water tower was the only public building in the burned zone to survive the Great Chicago Fire of 1871. Currently it is the only surviving structure still standing.",TRUE,bob horsch,2004,1,TRUE,photo
2803,Fireworks at the Wrigley Building,Chicago Landmarks,Wrigley Building,62,This Wrigley Building photograph is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This photograph features the Wrigley Building lit up at night as fireworks explode in the nights sky.  The photo was taken on Independence Day as fireworks went of near the Lakefront & Navy Pier.,TRUE,bob horsch,2004,1,TRUE,print
2805,John Hancock Building from North Avenue,Chicago Cityscape,Chicago Cityscape,26,This Chicago Cityscape photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  View this framed photo in a living room This is a color photo taken from North Avenue. The reflections from the street lights on Lake Shore Drive casts a nice glare onto Lake Michigan. It also features the John Hancock building standing tall over the Drake Hotel. There is no option to convert this photo to bw because we have taken the exact shot in black and white already.  Save the extra $15 cost by choosing this black and white version instead.,TRUE,bob horsch,2004,1,TRUE,picture
2806,Aerial of Wrigley Field Ballpark,Chicago Cubs,Wrigley Field Aerials,64,"This Wrigley Field Aerials photo is for sale as a 11x14 photo w/ 14x18 mat.  More sizes available framed and unframed.  This is a great aerial photograph of Wrigley Field which reveals the wonderful baseball park known as _The Friendly Confines_  This photo would make a great collector's piece for any die hard Cubs fan.  The picture was taken from a small airplane during a summer day in which Cubs fans turned out to watch a great game  Opened in 1914, Wrigley Field is the second oldest baseball stadium behind Fenway Park.",TRUE,bob horsch,2004,1,TRUE,photograph
